GeneSet_Category	GeneSet_Sub_Category	GeneSet_Name
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_52H_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_52H_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_60H_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_60H_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE43956_WT_VS_SGK1_KO_TH17_DIFFERENTIATED_CD4_TCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE43956_WT_VS_SGK1_KO_TH17_DIFFERENTIATED_CD4_TCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE43957_UNTREATED_VS_NACL_TREATED_ANTI_CD3_CD28_STIM_CD4_TCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE43957_UNTREATED_VS_NACL_TREATED_ANTI_CD3_CD28_STIM_CD4_TCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_MIR155_KO_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_MIR155_KO_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE44649_WT_VS_MIR155_KO_ACTIVATED_CD8_TCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE44649_WT_VS_MIR155_KO_ACTIVATED_CD8_TCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE44649_WT_VS_MIR155_KO_NAIVE_CD8_TCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE44649_WT_VS_MIR155_KO_NAIVE_CD8_TCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE44732_UNSTIM_VS_IL27_STIM_IMATURE_DC_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE44732_UNSTIM_VS_IL27_STIM_IMATURE_DC_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE44955_MCSF_VS_MCSF_AND_IL27_STIM_MACROPHAGE_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE44955_MCSF_VS_MCSF_AND_IL27_STIM_MACROPHAGE_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4535_BM_DERIVED_DC_VS_FOLLICULAR_DC_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4535_BM_DERIVED_DC_VS_FOLLICULAR_DC_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_BCELL_VS_CD8_TCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_BCELL_VS_CD8_TCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_CD8A_DC_VS_CD11B_DC_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_CD8A_DC_VS_CD11B_DC_IFNAR_KO_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_CD8A_DC_VS_CD11B_DC_IFNAR_KO_MCMV_INFECTION_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_CD8A_DC_VS_CD11B_DC_IFNAR_KO_MCMV_INFECTION_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_CD8A_DC_VS_CD11B_DC_IFNAR_KO_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_CD8A_DC_VS_CD11B_DC_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_CTRL_VS_MCMV_INFECTION_NK_CELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_CTRL_VS_MCMV_INFECTION_NK_CELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_HEALTHY_VS_MCMV_INFECTION_BCELL_IFNAR_KO_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_HEALTHY_VS_MCMV_INFECTION_BCELL_IFNAR_KO_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_HEALTHY_VS_MCMV_INFECTION_CD11B_DC_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_HEALTHY_VS_MCMV_INFECTION_CD11B_DC_IFNAR_KO_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_HEALTHY_VS_MCMV_INFECTION_CD11B_DC_IFNAR_KO_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_HEALTHY_VS_MCMV_INFECTION_CD11B_DC_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8_TCELL_IFNAR_KO_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8_TCELL_IFNAR_KO_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8A_DC_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8A_DC_IFNAR_KO_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8A_DC_IFNAR_KO_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8A_DC_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_NK_CELL_VS_BCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_NK_CELL_VS_BCELL_MCMV_INFECTION_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_NK_CELL_VS_BCELL_MCMV_INFECTION_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_NK_CELL_VS_BCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_NK_CELL_VS_CD11B_DC_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_NK_CELL_VS_CD11B_DC_MCMV_INFECTION_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_NK_CELL_VS_CD11B_DC_MCMV_INFECTION_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_NK_CELL_VS_CD11B_DC_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_NK_CELL_VS_CD8_TCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_NK_CELL_VS_CD8_TCELL_MCMV_INFECTION_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_NK_CELL_VS_CD8_TCELL_MCMV_INFECTION_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_NK_CELL_VS_CD8_TCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_NK_CELL_VS_CD8A_DC_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_NK_CELL_VS_CD8A_DC_MCMV_INFECTION_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_NK_CELL_VS_CD8A_DC_MCMV_INFECTION_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_NK_CELL_VS_CD8A_DC_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_WT_VS_IFNAR_KO_BCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_WT_VS_IFNAR_KO_BCELL_MCMV_INFECTION_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_WT_VS_IFNAR_KO_BCELL_MCMV_INFECTION_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_WT_VS_IFNAR_KO_BCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_WT_VS_IFNAR_KO_CD11B_DC_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_WT_VS_IFNAR_KO_CD11B_DC_MCMV_INFECTION_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_WT_VS_IFNAR_KO_CD11B_DC_MCMV_INFECTION_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_WT_VS_IFNAR_KO_CD11B_DC_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_WT_VS_IFNAR_KO_CD8A_DC_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_WT_VS_IFNAR_KO_CD8A_DC_MCMV_INFECTION_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_WT_VS_IFNAR_KO_CD8A_DC_MCMV_INFECTION_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45365_WT_VS_IFNAR_KO_CD8A_DC_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45382_UNTREATED_VS_TGFB_TREATED_MACROPHAGES_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45382_UNTREATED_VS_TGFB_TREATED_MACROPHAGES_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45739_NRAS_KO_VS_WT_ACD3_ACD28_STIM_CD4_TCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45739_NRAS_KO_VS_WT_ACD3_ACD28_STIM_CD4_TCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45739_NRAS_KO_VS_WT_UNSTIM_CD4_TCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45739_NRAS_KO_VS_WT_UNSTIM_CD4_TCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45739_UNSTIM_VS_ACD3_ACD28_STIM_NRAS_KO_CD4_TCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45739_UNSTIM_VS_ACD3_ACD28_STIM_NRAS_KO_CD4_TCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45739_UNSTIM_VS_ACD3_ACD28_STIM_WT_CD4_TCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45739_UNSTIM_VS_ACD3_ACD28_STIM_WT_CD4_TCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45837_WT_VS_GFI1_KO_PDC_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45837_WT_VS_GFI1_KO_PDC_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45881_CXCR6HI_VS_CXCR1LO_COLONIC_LAMINA_PROPRIA_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE45881_CXCR6HI_VS_CXCR1LO_COLONIC_LAMINA_PROPRIA_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4590_LARGE_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4590_LARGE_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4590_PRE_BCELL_VS_LARGE_PRE_BCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4590_PRE_BCELL_VS_LARGE_PRE_BCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4590_PRE_BCELL_VS_SMALL_PRE_BCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4590_PRE_BCELL_VS_SMALL_PRE_BCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4590_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4590_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4590_SMALL_VS_LARGE_PRE_BCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4590_SMALL_VS_LARGE_PRE_BCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4590_SMALL_VS_VPREB_POS_LARGE_PRE_BCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4590_SMALL_VS_VPREB_POS_LARGE_PRE_BCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46025_WT_VS_FOXO1_KO_KLRG1_LOW_CD8_EFFECTOR_TCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46025_WT_VS_FOXO1_KO_KLRG1_LOW_CD8_EFFECTOR_TCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46143_CTRL_VS_LMP2A_TRANSDUCED_CD10_POS_GC_BCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46143_CTRL_VS_LMP2A_TRANSDUCED_CD10_POS_GC_BCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46242_CTRL_VS_EGR2_DELETED_ANERGIC_TH1_CD4_TCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46242_CTRL_VS_EGR2_DELETED_ANERGIC_TH1_CD4_TCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46242_CTRL_VS_EGR2_DELETED_TH1_CD4_TCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46242_CTRL_VS_EGR2_DELETED_TH1_CD4_TCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_WITH_EGR2_DELETED_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_WITH_EGR2_DELETED_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46468_LUNG_INNATE_LYMPHOID_CELL_VS_SPLEEN_CD4_TCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46468_LUNG_INNATE_LYMPHOID_CELL_VS_SPLEEN_CD4_TCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_BCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_BCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4_KO_BCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4_KO_BCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4HIGH_BCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4HIGH_BCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4MID_BCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4MID_BCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_IRF4_KO_VS_WT_CD40L_IL2_IL5_1DAY_STIMULATED_BCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_IRF4_KO_VS_WT_CD40L_IL2_IL5_1DAY_STIMULATED_BCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_IRF4_KO_VS_WT_CD40L_IL2_IL5_3DAY_STIMULATED_BCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_IRF4_KO_VS_WT_CD40L_IL2_IL5_3DAY_STIMULATED_BCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_IRF4_KO_VS_WT_UNSTIM_BCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_IRF4_KO_VS_WT_UNSTIM_BCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_IRF4HIGH_VS_IRF4MID_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_IRF4HIGH_VS_IRF4MID_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_IRF4HIGH_VS_IRF4MID_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_IRF4HIGH_VS_IRF4MID_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_IRF4MID_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_IRF4MID_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_IRF4MID_VS_WT_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_IRF4MID_VS_WT_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_UNSTIM_VS_CD40L_IL2_IL5_1DAY_STIMULATED_IRF4_KO_BCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_UNSTIM_VS_CD40L_IL2_IL5_1DAY_STIMULATED_IRF4_KO_BCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_UNSTIM_VS_CD40L_IL2_IL5_1DAY_STIMULATED_IRF4HIGH_SORTED_BCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_UNSTIM_VS_CD40L_IL2_IL5_1DAY_STIMULATED_IRF4HIGH_SORTED_BCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_UNSTIM_VS_CD40L_IL2_IL5_1DAY_STIMULATED_IRF4MID_SORTED_BCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_UNSTIM_VS_CD40L_IL2_IL5_1DAY_STIMULATED_IRF4MID_SORTED_BCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4_KO_BCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4_KO_BCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4HIGH_SORTED_BCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4HIGH_SORTED_BCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4MID_SORTED_BCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4MID_SORTED_BCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_UNSTIM_VS_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_UNSTIM_VS_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_UNSTIM_VS_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE46606_UNSTIM_VS_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4748_CTRL_VS_CYANOBACTERIUM_LPSLIKE_STIM_DC_1H_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4748_CTRL_VS_CYANOBACTERIUM_LPSLIKE_STIM_DC_1H_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4748_CTRL_VS_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4748_CTRL_VS_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4748_CTRL_VS_LPS_AND_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4748_CTRL_VS_LPS_AND_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4748_CTRL_VS_LPS_STIM_DC_3H_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4748_CTRL_VS_LPS_STIM_DC_3H_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4748_CYANOBACTERIUM_LPSLIKE_VS_LPS_AND_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4748_CYANOBACTERIUM_LPSLIKE_VS_LPS_AND_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4748_LPS_VS_LPS_AND_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4748_LPS_VS_LPS_AND_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4811_CLASSSICALY_ACTIVATED_VS_TYPE_2_ACTIVATED_MACROPHAGE_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4811_CLASSSICALY_ACTIVATED_VS_TYPE_2_ACTIVATED_MACROPHAGE_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4984_GALECTIN1_VS_LPS_STIM_DC_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4984_GALECTIN1_VS_LPS_STIM_DC_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4984_GALECTIN1_VS_VEHICLE_CTRL_TREATED_DC_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4984_GALECTIN1_VS_VEHICLE_CTRL_TREATED_DC_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4984_LPS_VS_VEHICLE_CTRL_TREATED_DC_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4984_LPS_VS_VEHICLE_CTRL_TREATED_DC_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4984_UNTREATED_VS_GALECTIN1_TREATED_DC_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4984_UNTREATED_VS_GALECTIN1_TREATED_DC_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4984_UNTREATED_VS_LPS_TREATED_DC_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4984_UNTREATED_VS_LPS_TREATED_DC_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4984_UNTREATED_VS_VEHICLE_CTRL_TREATED_DC_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE4984_UNTREATED_VS_VEHICLE_CTRL_TREATED_DC_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE5099_CLASSICAL_M1_VS_ALTERNATIVE_M2_MACROPHAGE_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE5099_CLASSICAL_M1_VS_ALTERNATIVE_M2_MACROPHAGE_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE5099_DAY3_VS_DAY7_MCSF_TREATED_MACROPHAGE_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE5099_DAY3_VS_DAY7_MCSF_TREATED_MACROPHAGE_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE5099_MONOCYTE_VS_ALTERNATIVE_M2_MACROPHAGE_DN
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE5099_MONOCYTE_VS_ALTERNATIVE_M2_MACROPHAGE_UP
C7: Immunologic Signature Gene Sets	ImmuneSigDB Subset	GSE5099_MONOCYTE_VS_CLASSICAL_M1_MACROPHAGE_DN
