GeneSet_Category	GeneSet_Sub_Category	GeneSet_Name
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OLIVOPONTOCEREBELLAR.ATROPHY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OLIVOPONTOCEREBELLAR.HYPOPLASIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OMPHALOCELE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.ONION.BULB.FORMATION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.ONSET
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.ONYCHOGRYPOSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.ONYCHOGRYPOSIS.OF.FINGERNAIL
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.ONYCHOGRYPOSIS.OF.TOENAILS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.ONYCHOLYSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.ONYCHOMYCOSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OPEN.ANGLE.GLAUCOMA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OPEN.BITE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OPEN.MOUTH
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OPEN.OPERCULUM
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OPHTHALMOPARESIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OPISTHOTONUS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OPPORTUNISTIC.INFECTION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OPSOCLONUS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OPTIC.ATROPHY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OPTIC.DISC.DRUSEN
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OPTIC.DISC.HYPOPLASIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OPTIC.DISC.PALLOR
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OPTIC.NERVE.COLOBOMA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OPTIC.NERVE.COMPRESSION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OPTIC.NERVE.DYSPLASIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OPTIC.NERVE.HYPOPLASIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OPTIC.NERVE.MISROUTING
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OPTIC.NEUROPATHY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.ORAL.CAVITY.BLEEDING
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.ORAL.CLEFT
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.ORAL.LEUKOPLAKIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.ORAL.MUCOSAL.BLISTERS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.ORAL.PHARYNGEAL.DYSPHAGIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.ORAL.ULCER
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.ORBITAL.CYST
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.ORCHITIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.ORGANIC.ACIDURIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OROFACIAL.DYSKINESIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OROMANDIBULAR.DYSTONIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OROMOTOR.APRAXIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OROTICACIDURIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.ORTHOKERATOSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.ORTHOPNEA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.ORTHOSTATIC.HYPOTENSION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.ORTHOSTATIC.HYPOTENSION.DUE.TO.AUTONOMIC.DYSFUNCTION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OSTEOARTHRITIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OSTEOCHONDROSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OSTEOLYSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OSTEOLYSIS.INVOLVING.BONES.OF.THE.FEET
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OSTEOLYSIS.INVOLVING.BONES.OF.THE.UPPER.LIMBS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OSTEOMALACIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OSTEOMYELITIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OSTEOPENIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OSTEOPETROSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OSTEOPOROSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OSTEOPOROSIS.OF.VERTEBRAE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OSTEOSARCOMA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OTITIS.MEDIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OTOSCLEROSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OVAL.FACE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OVARIAN.CARCINOMA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OVARIAN.CYST
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OVARIAN.GONADOBLASTOMA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OVARIAN.NEOPLASM
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OVARIAN.PAPILLARY.ADENOCARCINOMA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OVERBITE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OVERFRIENDLINESS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OVERGROWTH
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OVERGROWTH.OF.EXTERNAL.GENITALIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OVERHANGING.NASAL.TIP
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OVERLAPPING.FINGERS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OVERLAPPING.TOE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OVERRIDING.AORTA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OVERTUBULATED.LONG.BONES
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OVERWEIGHT
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OVOID.VERTEBRAL.BODIES
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OVOTESTIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.OXYCEPHALY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PACE.OF.PROGRESSION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PAIN
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PAIN.IN.HEAD.AND.NECK.REGION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PAIN.INSENSITIVITY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PAINLESS.FRACTURES.DUE.TO.INJURY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PALATE.FISTULA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PALLOR
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PALMAR.HYPERHIDROSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PALMAR.HYPERKERATOSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PALMAR.PITS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PALMAR.TELANGIECTASIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PALMOPLANTAR.BLISTERING
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PALMOPLANTAR.CUTIS.LAXA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PALMOPLANTAR.HYPERHIDROSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PALMOPLANTAR.KERATODERMA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PALPEBRAL.EDEMA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PALPITATIONS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PANCREATIC.ADENOCARCINOMA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PANCREATIC.CALCIFICATION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PANCREATIC.CYSTS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PANCREATIC.ENDOCRINE.TUMOR
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PANCREATIC.FIBROSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PANCREATIC.HYPOPLASIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PANCREATIC.ISLET.CELL.ADENOMA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PANCREATIC.ISLET.CELL.HYPERPLASIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PANCREATIC.PSEUDOCYST
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PANCREATITIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PANCYTOPENIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PANHYPOGAMMAGLOBULINEMIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PANHYPOPITUITARISM
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PANNICULITIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PAPILLARY.CYSTADENOMA.OF.THE.EPIDIDYMIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PAPILLARY.RENAL.CELL.CARCINOMA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PAPILLARY.THYROID.CARCINOMA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PAPILLEDEMA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PAPILLOMA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PAPULE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PARAGANGLIOMA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PARAKERATOSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PARALYSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PARANOIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PARAPARESIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PARAPLEGIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PARAPLEGIA.PARAPARESIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PARATHYROID.ADENOMA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PARATHYROID.CARCINOMA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PARATHYROID.DYSGENESIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PARATHYROID.HYPERPLASIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PARESTHESIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PARIETAL.BOSSING
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PARIETAL.CORTICAL.ATROPHY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PARIETAL.FORAMINA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PARKINSONISM
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PARKINSONISM.WITH.FAVORABLE.RESPONSE.TO.DOPAMINERGIC.MEDICATION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PARONYCHIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PAROXYSMAL.ATRIAL.FIBRILLATION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PAROXYSMAL.BURSTS.OF.LAUGHTER
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PAROXYSMAL.DYSKINESIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PAROXYSMAL.DYSTONIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PAROXYSMAL.INVOLUNTARY.EYE.MOVEMENTS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PAROXYSMAL.SUPRAVENTRICULAR.TACHYCARDIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PAROXYSMAL.VENTRICULAR.TACHYCARDIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PARTIAL.ABSENCE.OF.THUMB
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PARTIAL.AGENESIS.OF.THE.CORPUS.CALLOSUM
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PARTIAL.ALBINISM
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PARTIAL.DUPLICATION.OF.THE.DISTAL.PHALANGES.OF.THE.HAND
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PARTIAL.DUPLICATION.OF.THE.PHALANX.OF.HAND
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PATCHY.ALOPECIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PATCHY.CHANGES.OF.BONE.MINERAL.DENSITY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PATCHY.HYPOPIGMENTATION.OF.HAIR
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PATCHY.PALMOPLANTAR.KERATODERMA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PATELLAR.APLASIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PATELLAR.DISLOCATION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PATELLAR.HYPOPLASIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PATELLAR.SUBLUXATION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PATENT.DUCTUS.ARTERIOSUS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PATENT.FORAMEN.OVALE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PATHOLOGIC.FRACTURE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PECTORAL.MUSCLE.HYPOPLASIA.APLASIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PECTUS.CARINATUM
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PECTUS.EXCAVATUM
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PECTUS.EXCAVATUM.OF.INFERIOR.STERNUM
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PEDAL.EDEMA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PEDIATRIC.ONSET
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PEG.SHAPED.MAXILLARY.LATERAL.INCISORS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PELVIC.GIRDLE.MUSCLE.WEAKNESS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PELVIC.KIDNEY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PENDULAR.NYSTAGMUS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PENOSCROTAL.HYPOSPADIAS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PEPTIC.ULCER
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERCUSSION.MYOTONIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERIANAL.ABSCESS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERIAURICULAR.SKIN.PITS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERICARDIAL.EFFUSION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERIFOVEAL.RING.OF.HYPERAUTOFLUORESCENCE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERIMEMBRANOUS.VENTRICULAR.SEPTAL.DEFECT
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERINEAL.FISTULA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERINEAL.HYPOSPADIAS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERIODIC.HYPOKALEMIC.PARESIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERIODIC.PARALYSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERIODONTITIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERIORBITAL.FULLNESS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERIPAPILLARY.ATROPHY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERIPHERAL.ARTERIAL.STENOSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERIPHERAL.ARTERIOVENOUS.FISTULA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERIPHERAL.AXONAL.DEGENERATION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERIPHERAL.AXONAL.NEUROPATHY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERIPHERAL.DEMYELINATION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERIPHERAL.EDEMA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERIPHERAL.HYPERMYELINATION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERIPHERAL.HYPOMYELINATION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERIPHERAL.NEUROPATHY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERIPHERAL.OPACIFICATION.OF.THE.CORNEA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERIPHERAL.PULMONARY.ARTERY.STENOSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERIPHERAL.RETINAL.AVASCULARIZATION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERIPHERAL.VISUAL.FIELD.LOSS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERIPORTAL.FIBROSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERISYLVIAN.POLYMICROGYRIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERITONEAL.ABSCESS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERITONITIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERIVASCULAR.SPACES
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERIVENTRICULAR.CYSTS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERIVENTRICULAR.HETEROTOPIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERIVENTRICULAR.LEUKOMALACIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERIVENTRICULAR.NODULAR.HETEROTOPIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERIVENTRICULAR.WHITE.MATTER.HYPERDENSITIES
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERONEAL.MUSCLE.ATROPHY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERSEVERATION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERSISTENCE.OF.HEMOGLOBIN.F
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERSISTENCE.OF.PRIMARY.TEETH
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERSISTENT.BLEEDING.AFTER.TRAUMA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERSISTENT.EBV.VIREMIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERSISTENT.PUPILLARY.MEMBRANE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERSONALITY.CHANGES
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PERSONALITY.DISORDER
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PES.CAVUS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PES.PLANUS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PES.VALGUS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PETECHIAE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PETERS.ANOMALY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PHALANGEAL.DISLOCATION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PHARYNGITIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PHENOTYPIC.VARIABILITY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PHEOCHROMOCYTOMA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PHIMOSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PHOCOMELIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PHONOPHOBIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PHOTOPHOBIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PHOTOPSIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PHOTOSENSITIVE.MYOCLONIC.SEIZURE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PHTHISIS.BULBI
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PHYSICAL.URTICARIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PIERRE.ROBIN.SEQUENCE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PIGMENTARY.RETINOPATHY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PILI.CANALICULI
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PILI.TORTI
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PILL.ROLLING.TREMOR
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PILOMATRIXOMA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PINEAL.CYST
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PITUITARY.ADENOMA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PITUITARY.DWARFISM
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PITUITARY.GROWTH.HORMONE.CELL.ADENOMA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PITUITARY.HYPOTHYROIDISM
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PITUITARY.PROLACTIN.CELL.ADENOMA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PLAGIOCEPHALY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PLANTAR.HYPERKERATOSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PLATYBASIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PLATYSPONDYLY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PLEURAL.EFFUSION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PLEURITIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PNEUMONIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PNEUMOTHORAX
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POIKILOCYTOSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POIKILODERMA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POINTED.CHIN
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POLAR.CATARACT
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POLLAKISURIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POLYARTICULAR.ARTHROPATHY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POLYCLONAL.ELEVATION.OF.IGM
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POLYCYSTIC.KIDNEY.DYSPLASIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POLYCYSTIC.LIVER.DISEASE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POLYCYTHEMIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POLYDACTYLY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POLYGENIC.INHERITANCE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POLYHYDRAMNIOS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POLYMICROGYRIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POLYNEUROPATHY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POLYPHAGIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POLYSPLENIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POLYURIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PONTOCEREBELLAR.ATROPHY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POOR.APPETITE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POOR.COORDINATION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POOR.EYE.CONTACT
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POOR.FINE.MOTOR.COORDINATION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POOR.GROSS.MOTOR.COORDINATION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POOR.HEAD.CONTROL
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POOR.MOTOR.COORDINATION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POOR.SPEECH
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POOR.SUCK
